cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,duration,price_p1_var,price_p2_var,price_p3_var,price_p1_fix,price_p2_fix,price_p3_fix,churn
2945,0,15.12,15.12,1,598.79,3,15.2,1461.0,0.12274183333333333,0.10227016666666666,0.07189275,40.56597149999999,24.33957914,16.22638536,0
369,0,33.51,33.51,1,28.48,4,17.320999999999998,1827.0,0.12406833333333335,0.10373441666666663,0.07352883333333331,40.63510279999999,24.40328096,16.28737244,0
0,0,-1.1,-1.1,1,272.94,3,10.392000000000001,1461.0,0.1998118333333333,0.0,0.0,44.26693035999998,0.0,0.0,0
1010,0,34.27,34.27,1,139.11,6,15.0,2192.0,0.1512100833333333,0.0,0.0,44.40026526000001,0.0,0.0,0
0,0,20.54,20.54,1,31.56,4,10.392000000000001,1827.0,0.15000933333333333,0.0,0.0,44.26693045999999,0.0,0.0,0
382647,0,37.44,37.44,2,76.71,6,15.001,2557.0,0.12404325,0.10356983333333332,0.07319324999999997,40.56597119999999,24.33957936,16.22638584,0
3866,0,6.45,6.45,1,156.0,5,13.856,2192.0,0.16822033333333333,0.08681374999999998,0.0,44.28174545999999,0.0,0.0,0
0,0,27.28,27.28,1,8.87,6,13.856,2557.0,0.14905558333333335,0.0,0.0,44.26693035999998,0.0,0.0,0
0,0,19.28,19.28,1,142.32,7,13.2,2557.0,0.1473078333333333,0.0,0.0,44.35582036,0.0,0.0,0
0,1,33.12,33.12,1,51.43,6,13.2,2557.0,0.15064316666666666,0.0,0.0,44.26693025999998,0.0,0.0,0
5072,0,4.04,4.04,1,723.29,6,15.0,2557.0,0.14755358333333335,0.0,0.0,44.26693045999999,0.0,0.0,0
0,0,28.8,28.8,1,12.89,5,11.5,1826.0,0.15054190909090906,0.0,0.0,44.26693028727271,0.0,0.0,0
469210,0,24.52,24.52,2,395.07,3,13.2,1096.0,0.16618200000000002,0.08472391666666668,0.0,44.38545036,0.0,0.0,0
0,0,33.12,33.12,1,76.11,4,13.2,1827.0,0.14735327272727272,0.0,0.0,44.31541585090909,0.0,0.0,1
2661,0,31.32,31.32,1,414.7,9,13.9,3617.0,0.07557741666666666,0.0,0.0,0.0,0.0,0.0,0
3673,0,0.84,0.84,2,399.65,6,19.8,2557.0,0.12416558333333334,0.10369091666666663,0.07346449999999997,40.56597149999999,24.33957914,16.22638536,0
796,1,17.23,17.23,2,134.06,5,25.0,2192.0,0.12548900000000002,0.10512258333333332,0.07534691666666668,40.62027549999999,24.37216314,16.248109359999994,0
44963,0,-2.73,-2.73,1,203.73,6,15.0,2556.0,0.10760858333333334,0.09639325,0.07144400000000001,58.976225510000006,36.3690512,8.339839839999998,0
1308,0,20.37,20.37,1,226.77,6,15.1,2192.0,0.1231071666666667,0.10257000000000001,0.07179808333333333,40.68815609999999,24.412892700000004,16.275263399999996,0
0,1,33.12,33.12,1,45.11,6,13.2,2557.0,0.15064316666666666,0.0,0.0,44.26693025999998,0.0,0.0,0
5466,1,30.96,30.96,1,577.91,4,31.05,1827.0,0.12459408333333327,0.10403166666666663,0.07352649999999998,40.728885,24.437330040000006,16.291554959999996,0
0,0,9.28,9.28,1,196.22,3,27.713,1461.0,0.12541725,0.10521125000000002,0.07500499999999999,40.62027549999999,24.37216314,16.248109359999994,0
0,0,0.12,0.12,1,252.49,3,13.2,1095.0,0.25717166666666663,0.0,0.0,55.97250996000002,0.0,0.0,1
608,0,74.89,74.89,1,75.23,6,33.0,2192.0,0.12417433333333334,0.10363816666666664,0.07286524999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
0,0,16.66,16.66,1,207.45,6,13.2,2192.0,0.1472508333333333,0.0,0.0,44.34100536,0.0,0.0,0
2308,0,6.6,6.6,1,249.84,6,19.8,2556.0,0.12397108333333336,0.10377791666666664,0.07359316666666664,40.59312349999999,24.355871139999994,16.237247359999998,0
929,0,24.78,24.78,1,133.51,7,13.164000000000001,2544.0,0.0006,0.0,0.0,0.0,0.0,0.0,0
0,0,7.8,7.8,1,140.87,4,10.392000000000001,1827.0,0.14982333333333334,0.0,0.0,44.35582036,0.0,0.0,0
26888,0,15.36,15.36,1,556.15,5,14.5,2192.0,0.1672836666666667,0.08537591666666666,0.0,44.32619056000001,0.0,0.0,0
3209,0,34.56,34.56,1,330.59,8,23.1,2953.0,0.12327375000000006,0.10272908333333336,0.07209575,40.70173239999999,24.421038480000004,16.280693919999994,0
1213,0,81.36,81.36,2,154.08,4,27.713,1502.0,0.14743949999999995,0.12240466666666668,0.08684416666666665,40.91100370000001,24.646601340000004,16.514402559999994,0
0,0,28.76,28.76,1,10.95,6,13.856,2628.0,0.20792866666666668,0.10460858333333334,0.0,45.87489376,0.0,0.0,0
1305,0,9.36,9.36,1,298.37,6,15.001,2557.0,0.1226955833333333,0.10207958333333332,0.07252483333333334,40.62027549999999,24.37216314,16.248109359999994,0
4280,0,-1.67,-1.67,1,488.48,6,69.0,2191.0,0.1037529166666667,0.09280233333333332,0.06819774999999999,59.114294490000006,36.45419832,8.359363319999998,0
0,1,11.54,11.54,1,22.6,4,11.950999999999999,1827.0,0.17042466666666667,0.08840475000000003,0.0,44.31137546,0.0,0.0,0
12786,0,13.88,13.88,1,-24.59,4,20.785,1900.0,0.1196640833333333,0.09930466666666664,0.06954049999999999,40.60669949999999,24.36401714,16.242678359999996,0
0,0,16.84,16.84,1,111.44,5,10.35,1827.0,0.1498553333333333,0.0,0.0,44.35582026,0.0,0.0,0
1293,0,12.48,12.48,1,157.03,3,14.49,1461.0,0.14904333333333333,0.0,0.0,44.31137546,0.0,0.0,0
136783,0,31.2,31.2,2,169.79,6,13.856,2557.0,0.1476665833333333,0.0,0.0,44.26693045999999,0.0,0.0,0
3212,0,18.27,18.27,1,520.2,4,11.0,1461.0,0.1473648333333333,0.0,0.0,44.37063546000001,0.0,0.0,0
0,0,15.12,15.12,1,81.4,4,13.2,1827.0,0.14901233333333336,0.0,0.0,44.44470996,0.0,0.0,0
0,0,26.04,26.04,1,52.17,5,10.392000000000001,2192.0,0.16833916666666662,0.08687974999999999,0.0,44.26693035999998,0.0,0.0,0
359,1,27.93,27.93,1,39.02,4,15.4,1461.0,0.12524616666666666,0.10485641666666667,0.07574391666666667,40.66100349999999,24.39660114,16.264402359999995,0
1709,0,7.02,7.02,3,456.77,4,15.0,1827.0,0.1487729166666667,0.0,0.0,44.44470996,0.0,0.0,0
2324,0,25.92,25.92,1,94.52,7,10.35,2410.0,0.16559008333333333,0.08413649999999999,0.0,44.26693045999999,0.0,0.0,0
0,0,24.38,24.38,1,163.38,3,15.001,1096.0,0.1234400909090909,0.10324954545454544,0.07438672727272727,40.66964296363636,24.40178481818182,16.267858145454547,0
0,0,21.78,21.78,1,56.33,6,13.2,2557.0,0.14986466666666667,0.0,0.0,44.40674535999998,0.0,0.0,0
509826,1,63.9,63.9,2,19.27,5,33.0,2192.0,0.12406833333333335,0.10373441666666663,0.07352883333333331,40.63510309999999,24.40328074,16.287371959999998,0
0,0,17.13,17.13,3,106.52,5,10.392000000000001,2192.0,0.15070391666666666,0.0,0.0,44.40674525999998,0.0,0.0,0
4957,0,31.2,31.2,1,165.5,4,13.856,1827.0,0.14869925000000006,0.0,0.0,44.50767206,0.0,0.0,1
0,0,18.72,18.72,1,96.15,6,13.2,2557.0,0.14995350000000002,0.0,0.0,44.46322685999999,0.0,0.0,0
1075,1,20.36,20.36,1,38.91,6,12.5,2192.0,0.14865509090909088,0.0,0.0,44.34773948727273,0.0,0.0,0
0,1,12.7,12.7,1,677.53,13,26.4,4749.0,0.12127749999999997,0.1007365,0.07133016666666668,40.63385149999999,24.38030914,16.25354035999999,0
986,0,2.8,2.8,1,110.99,6,10.392000000000001,2529.0,0.1482245833333333,0.0,0.0,44.31137546,0.0,0.0,0
1479,0,30.82,30.82,1,136.55,3,19.0,1096.0,0.12049758333333332,0.10018258333333334,0.07121783333333334,40.6745798,24.404746920000004,16.269832879999996,0
1030,0,22.0,22.0,1,113.65,6,20.7,2310.0,0.11887249999999998,0.09891933333333336,0.06899149999999997,40.64742749999999,24.38845514,16.258971359999993,0
629,0,12.82,12.82,1,45.73,6,13.2,2557.0,0.14861158333333327,0.0,0.0,44.31137546,0.0,0.0,0
14925,0,-5.69,-5.69,1,1595.71,4,250.0,1644.0,0.12127608333333335,0.10073966666666667,0.0699655,40.68815609999999,24.412892700000004,16.275263399999996,0
0,0,153.78,153.78,1,69.14,3,10.35,1461.0,0.2780981666666667,0.0,0.0,59.28619035999999,0.0,0.0,0
11533,0,-1.06,-1.06,1,840.11,12,46.2,4436.0,0.12170958333333333,0.10117316666666668,0.07039899999999999,40.68815609999999,24.412892700000004,16.275263399999996,0
0,0,15.72,15.72,1,57.22,6,13.2,2557.0,0.16901866666666665,0.08711158333333334,0.0,44.32619026,0.0,0.0,0
55400,0,12.04,12.04,1,551.99,3,36.0,1461.0,0.12562874999999996,0.10543675,0.075251,40.59312349999999,24.355871139999994,16.237247359999998,0
42971,0,18.12,18.12,1,244.16,6,19.8,2192.0,0.1227555833333333,0.10229041666666663,0.07303050000000001,40.64742749999999,24.38845514,16.258971359999993,0
0,0,37.56,37.56,1,98.48,6,15.0,2557.0,0.15025916666666664,0.0,0.0,44.26693045999999,0.0,0.0,0
0,0,24.06,24.06,1,-10.85,5,10.392000000000001,2070.0,0.18301490909090906,0.029144454545454543,0.020455636363636363,44.41095173454545,6.638067458181819,4.425378741818182,0
0,0,9.92,9.92,1,17.48,3,13.2,1293.0,0.1449370833333334,0.0,0.0,44.311375259999984,0.0,0.0,1
4054,0,28.83,28.83,1,698.93,3,42.0,1096.0,0.12237958333333332,0.10198924999999998,0.07287674999999999,40.66100349999999,24.39660114,16.264402359999995,0
49649,0,39.6,39.6,1,166.94,5,19.8,1826.0,0.1279144166666667,0.10736958333333332,0.07673633333333331,40.70173239999999,24.421038480000004,16.280693919999994,0
2117,0,12.28,12.28,1,607.85,6,73.0,2557.0,0.12261991666666662,0.10242875,0.072243,40.59312349999999,24.355871139999994,16.237247359999998,0
0,0,18.94,18.94,1,534.54,6,15.0,2332.0,0.1449725833333334,0.0,0.0,44.34100526,0.0,0.0,0
760727,0,-0.12,-0.12,32,151.4,4,30.0,1827.0,0.11812058333333335,0.09765591666666666,0.06839550000000001,40.64742749999999,24.38845514,16.258971359999993,0
3247,0,33.84,33.84,1,221.4,4,15.0,1827.0,0.14786158333333332,0.0,0.0,44.26693045999999,0.0,0.0,0
443297,0,21.52,21.52,1,14.48,3,13.2,1096.0,0.16938816666666667,0.08770625,0.0,44.35582046000001,0.0,0.0,0
0,0,0.12,0.12,1,0.0,8,70.0,3105.0,0.10404441666666668,0.09251408333333334,0.065678,59.17346796000001,36.490689,8.367731039999999,0
10260,1,17.22,17.22,1,146.77,6,10.392000000000001,2192.0,0.1476185833333333,0.0,0.0,44.37063536,0.0,0.0,0
12802,0,52.44,52.44,1,97.45,6,23.1,2239.0,0.12417433333333334,0.10363816666666664,0.07286524999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
0,0,8.98,8.98,3,191.38,4,10.39,1831.0,0.1449370833333334,0.0,0.0,44.31137546,0.0,0.0,0
10098,0,67.37,67.37,1,56.44,6,29.7,2192.0,0.12779733333333335,0.10726091666666664,0.07648824999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
28596,0,29.76,29.76,1,211.74,3,13.2,1461.0,0.14749490909090904,0.0,0.0,44.26693050545453,0.0,0.0,0
0,0,2.8,2.8,1,132.16,6,10.392000000000001,2587.0,0.16656374999999998,0.08485283333333332,0.0,44.44470996,0.0,0.0,0
4265,0,27.44,27.44,1,40.23,6,13.2,2556.0,0.14995350000000002,0.0,0.0,44.62989375999999,0.0,0.0,0
0,0,12.82,12.82,1,59.89,4,13.2,1827.0,0.14731741666666665,0.0,0.0,44.31137546,0.0,0.0,0
509826,0,4.86,4.86,2,136.67,5,10.392000000000001,2192.0,0.1683325,0.08687041666666663,0.0,44.31137546,0.0,0.0,0
506,0,8.24,8.24,1,97.33,6,11.0,2557.0,0.14971166666666666,0.0,0.0,44.29656046,0.0,0.0,0
8088,0,6.92,6.92,1,321.13,6,10.392000000000001,2557.0,0.16787649999999998,0.08574508333333335,0.0,44.29656046,0.0,0.0,0
0,0,14.7,14.7,1,164.64,6,13.856,2557.0,0.1497395,0.0,0.0,44.32619026,0.0,0.0,1
9859,1,9.6,9.6,1,394.52,3,14.49,1461.0,0.14793316666666664,0.0,0.0,44.29656036,0.0,0.0,0
5015,0,20.88,20.88,2,395.84,3,17.320999999999998,1096.0,0.12281558333333333,0.10250125,0.07353616666666668,40.6745798,24.404746920000004,16.269832879999996,0
0,0,12.3,12.3,1,52.81,4,10.35,1827.0,0.14703533333333332,0.0,0.0,44.32619036,0.0,0.0,0
3841,0,69.96,69.96,2,99.88,3,20.0,1376.0,0.12399699999999995,0.10365266666666667,0.07464458333333332,40.728885,24.437330040000006,16.291554959999996,0
0,0,30.98,30.98,1,61.73,7,15.0,2557.0,0.14917116666666666,0.0,0.0,44.38545036,0.0,0.0,0
1374,1,46.2,46.2,1,147.82,6,23.1,2191.0,0.1279144166666667,0.10736958333333332,0.07673633333333331,40.70173239999999,24.421038480000004,16.280693919999994,0
6383,0,28.06,28.06,1,220.87,6,20.785,2192.0,0.12417433333333334,0.10363816666666664,0.07286524999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
0,0,3.68,3.68,1,137.44,4,13.8,1826.0,0.14977583333333333,0.0,0.0,44.26693025999998,0.0,0.0,0
9382,0,25.02,25.02,1,259.59,5,40.0,2192.0,0.12558791666666666,0.10497191666666668,0.07541716666666667,40.62027549999999,24.37216314,16.248109359999994,0
1145,0,48.21,48.21,1,102.39,12,26.6,4383.0,0.12239833333333335,0.10200858333333336,0.07289608333333332,40.66100349999999,24.39660114,16.264402359999995,0
0,0,10.08,10.08,1,0.03,3,10.392000000000001,1461.0,0.14968158333333334,0.0,0.0,44.311375259999984,0.0,0.0,0
260,0,43.32,43.32,2,23.1,4,17.320999999999998,1971.0,0.12385058333333332,0.10337708333333333,0.07300066666666664,40.56597119999999,24.33957936,16.22638584,0
2679,0,25.04,25.04,1,77.9,3,12.1,1096.0,0.15121716666666662,0.0,0.0,44.38545036,0.0,0.0,0
0,0,15.72,15.72,1,60.24,6,13.2,2557.0,0.16901866666666665,0.08711158333333334,0.0,44.32619036,0.0,0.0,0
0,0,112.16,112.16,1,461.43,3,55.0,1349.0,0.16086425,0.1333975833333333,0.09308616666666664,41.06396960000001,24.83758424,16.72439041,0
0,1,27.18,27.18,2,22.47,3,10.392000000000001,1140.0,0.20209016666666668,0.10270324999999997,0.0,45.10582036,0.0,0.0,0
7795,0,59.49,59.49,1,404.41,3,44.0,1096.0,0.1251686666666667,0.1046095,0.07380358333333334,40.728885,24.437330040000006,16.291554959999996,0
0,0,29.76,29.76,1,169.22,7,13.2,2556.0,0.14763733333333331,0.0,0.0,44.26693025999998,0.0,0.0,0
0,0,24.2,24.2,1,35.42,6,13.856,2557.0,0.14826433333333333,0.0,0.0,44.59100546,0.0,0.0,0
0,0,9.2,9.2,1,159.71,6,13.856,2627.0,0.16819566666666666,0.08693091666666664,0.0,44.29656025999999,0.0,0.0,0
9119,0,15.95,15.95,2,633.93,11,58.57,4383.0,0.1224255833333333,0.10237516666666667,0.07221025000000003,40.60669949999999,24.36401714,16.242678359999996,0
2538,0,4.12,4.12,1,327.9,5,16.5,2192.0,0.12454245454545455,0.10421418181818183,0.07413736363636364,40.56597169090908,24.339579,16.226385054545453,0
27212,0,-18.14,-18.14,1,1757.45,6,88.24,2516.0,0.12098941666666667,0.10051408333333334,0.070283,40.56597149999999,24.33957914,16.22638536,0
0,0,29.76,29.76,1,372.87,4,13.2,1461.0,0.16618,0.08458775,0.0,44.26693045999999,0.0,0.0,0
2533,0,0.0,0.0,1,223.98,10,20.0,3652.0,0.10827291666666664,0.09675375,0.07160216666666665,59.13401898000001,36.46636188,8.36215256,0
186628,0,0.76,0.76,2,476.4,6,16.65,2519.0,0.12069658333333333,0.10022291666666666,0.06999749999999998,40.56597119999999,24.33957936,16.22638584,0
0,0,24.42,24.42,1,98.39,7,13.2,2557.0,0.14823541666666662,0.0,0.0,44.37063526,0.0,0.0,0
11739,0,-0.72,-0.72,1,44.36,4,11.4,1706.0,0.14395958333333336,0.0,0.0,44.34100546,0.0,0.0,1
760,0,42.84,42.84,1,145.28,4,13.15,1463.0,0.189368,0.0,0.0,45.76093056,0.0,0.0,0
0,1,25.56,25.56,1,18.84,6,13.856,2192.0,0.14991324999999994,0.0,0.0,44.37063526,0.0,0.0,0
2363,0,29.64,29.64,2,208.09,9,19.8,3639.0,0.0006,0.0,0.0,0.0,0.0,0.0,0
34,0,149.88,149.88,1,45.81,4,60.0,1827.0,0.1267923333333333,0.10674191666666667,0.07657775000000001,40.731699600000006,24.489017239999995,16.367678459999997,1
26410,0,-3.62,-3.62,1,2230.39,4,160.0,1461.0,0.12560441666666666,0.10278433333333332,0.07030533333333333,40.728885,24.437330040000006,16.291554959999996,0
1121,0,19.2,19.2,1,74.18,7,10.392000000000001,2557.0,0.1489579166666666,0.0,0.0,44.37063536,0.0,0.0,0
233,1,12.82,12.82,1,40.61,6,13.2,2557.0,0.14861158333333327,0.0,0.0,44.31137546,0.0,0.0,0
14631,0,-1.45,-1.45,2,1070.85,5,65.0,1827.0,0.12166436363636365,0.10091854545454547,0.06988818181818181,40.684453472727256,24.41067112363637,16.273782349090904,0
0,0,11.42,11.42,1,177.98,6,13.2,2557.0,0.16728866666666664,0.08526741666666666,0.0,44.311375259999984,0.0,0.0,0
3286,0,5.52,5.52,1,21.0,3,10.392000000000001,1495.0,0.14783499999999994,0.0,0.0,44.29925403272727,0.0,0.0,0
19247,0,31.64,31.64,1,8.37,4,13.856,1461.0,0.1705081666666666,0.088528,0.0,44.40026526000001,0.0,0.0,0
567,1,-0.31,-0.31,1,79.86,3,12.0,1096.0,0.11199491666666668,0.10046758333333332,0.07519249999999998,59.114294490000006,36.45419832,8.359363319999998,0
0,0,9.92,9.92,1,80.52,6,13.2,2557.0,0.14971166666666666,0.0,0.0,44.29656036,0.0,0.0,1
0,0,12.82,12.82,1,68.81,5,13.2,2192.0,0.14968158333333334,0.0,0.0,44.31137535999999,0.0,0.0,0
33331,0,59.79,59.79,1,99.39,6,33.0,2192.0,0.12524616666666666,0.10485641666666667,0.07574391666666667,40.66100349999999,24.39660114,16.264402359999995,0
206,0,23.65,23.65,2,41.79,6,10.35,2192.0,0.1512100833333333,0.0,0.0,44.40026526000001,0.0,0.0,0
0,0,57.48,57.48,1,66.29,3,23.0,1096.0,0.12049758333333332,0.10018258333333334,0.07121783333333334,40.6745798,24.404746920000004,16.269832879999996,1
9810,0,7.32,7.32,1,43.3,5,13.856,2146.0,0.14805724999999995,0.0,0.0,44.34100536,0.0,0.0,0
0,0,11.84,11.84,1,56.64,5,10.392000000000001,2192.0,0.16904833333333336,0.08772941666666666,0.0,44.26693035999998,0.0,0.0,0
13290,1,28.17,28.17,2,609.83,6,31.5,2252.0,0.12034733333333335,0.09981091666666668,0.06903775,40.68815609999999,24.412892700000004,16.275263399999996,0
2480,0,26.88,26.88,3,121.67,6,14.49,2192.0,0.14325649999999995,0.0,0.0,44.38545036,0.0,0.0,0
2655,0,1.9,1.9,1,583.61,5,44.1,2192.0,0.12397283333333332,0.10349516666666668,0.07326350000000001,40.56597149999999,24.33957914,16.22638536,0
0,0,33.11,33.11,1,36.95,4,16.4,1827.0,0.12763158333333333,0.10715891666666667,0.0769325,40.56597149999999,24.33957914,16.22638536,0
667,1,34.62,34.62,1,105.99,5,10.392000000000001,1788.0,0.1901600833333333,0.0178105,0.012500666666666669,45.0176234,4.0565967800000005,2.70439812,0
11695,1,-0.7,-0.7,1,913.27,5,17.25,1827.0,0.11848824999999998,0.0983269166666667,0.06873350000000003,40.6745798,24.404746920000004,16.269832879999996,0
798,0,26.4,26.4,3,110.89,3,19.8,1461.0,0.12397108333333336,0.10377791666666664,0.07359316666666664,40.64867909999999,24.41142674,16.292802959999996,0
19962,0,21.9,21.9,1,238.57,4,13.2,1461.0,0.14817545454545453,0.0,0.0,44.44470996,0.0,0.0,0
0,0,7.6,7.6,1,361.45,4,11.4,1827.0,0.14847149999999998,0.0,0.0,44.44470996,0.0,0.0,0
1489,0,17.22,17.22,2,217.72,4,10.392000000000001,1461.0,0.1476185833333333,0.0,0.0,44.37063536,0.0,0.0,0
2291,1,24.6,24.6,2,22.87,4,15.78,1827.0,0.1269215833333333,0.10658699999999999,0.07637866666666666,40.62121539999999,24.38939096,16.273481139999998,0
0,0,6.42,6.42,2,161.94,6,13.8,2557.0,0.1478145,0.0,0.0,44.28174525999998,0.0,0.0,0
20721,0,19.28,19.28,1,144.41,6,13.2,2192.0,0.16822816666666665,0.08654675,0.0,44.35582046000001,0.0,0.0,0
42465,0,29.76,29.76,1,176.48,6,13.2,2557.0,0.14800383333333333,0.0,0.0,44.26693045999999,0.0,0.0,0
18770,1,13.26,13.26,1,101.06,6,10.392000000000001,2557.0,0.14812936363636367,0.0,0.0,44.37400137818181,0.0,0.0,0
3642,1,28.06,28.06,1,264.38,6,20.785,2252.0,0.12779733333333335,0.10726091666666664,0.07648824999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
995,0,27.86,27.86,2,244.3,6,23.1,2192.0,0.12455141666666668,0.10423708333333333,0.07527199999999998,40.6745798,24.404746920000004,16.269832879999996,0
2595,0,37.44,37.44,1,317.2,3,25.0,1095.0,0.12646358333333332,0.10591791666666664,0.07528549999999998,40.70173239999999,24.421038480000004,16.280693919999994,0
0,0,49.44,49.44,1,273.4,6,33.0,2191.0,0.12433841666666667,0.10379374999999998,0.07316033333333331,40.70173239999999,24.421038480000004,16.280693919999994,0
1042,0,39.6,39.6,1,150.0,5,19.8,1826.0,0.12433841666666667,0.10379374999999998,0.07316033333333331,40.70173239999999,24.421038480000004,16.280693919999994,0
475,1,14.64,14.64,2,38.48,5,10.392000000000001,1827.0,0.14979741666666666,0.0,0.0,44.34100536,0.0,0.0,0
583,0,9.8,9.8,1,101.87,3,13.1,1461.0,0.1485098333333333,0.0,0.0,44.44470996,0.0,0.0,0
15897,0,24.96,24.96,1,522.53,4,25.0,1461.0,0.12442125000000002,0.10386174999999996,0.07320583333333333,40.728885,24.437330040000006,16.291554959999996,0
0,0,22.26,22.26,1,64.78,3,19.8,1461.0,0.1261035454545454,0.105221,0.07534081818181819,40.6104019090909,24.366238876363635,16.24415976,0
0,1,26.54,26.54,1,197.09,4,10.392000000000001,1629.0,0.14518875,0.07925991666666668,0.05678858333333334,42.10353614,18.295414410000006,12.19694414,0
28019,0,0.24,0.24,1,1693.99,10,100.0,4018.0,0.10523433333333332,0.09376883333333334,0.06883866666666667,58.93677702,36.34472364,8.334261599999998,0
1801,0,49.44,49.44,1,238.24,3,33.0,989.0,0.12452941666666666,0.10411391666666664,0.07379099999999998,40.728885,24.437330040000006,16.291554959999996,0
0,0,31.2,31.2,1,168.52,5,13.856,1826.0,0.14950624999999998,0.0,0.0,44.26693025999998,0.0,0.0,0
558120,0,9.9,9.9,2,185.19,5,15.78,1980.0,0.1226955833333333,0.10207958333333332,0.07252483333333334,40.6202752,24.37216336,16.248109839999998,0
0,0,24.32,24.32,1,5.94,5,15.39,1827.0,0.12549609999999994,0.1049644,0.07563589999999999,40.64742756,24.388455096000005,16.258971263999992,0
6736,0,36.84,36.84,1,568.83,6,24.6,2191.0,0.12490475,0.10434525,0.07368933333333333,40.728885,24.437330040000006,16.291554959999996,0
2346,0,0.88,0.88,2,363.13,3,20.785,1461.0,0.12378208333333332,0.10330308333333334,0.07307000000000001,40.56597149999999,24.33957914,16.22638536,0
0,1,21.9,21.9,1,125.36,3,13.2,1096.0,0.1470168333333333,0.0,0.0,44.37063526,0.0,0.0,0
0,0,25.96,25.96,1,39.93,3,12.5,1461.0,0.15082199999999998,0.0,0.0,44.62989385999999,0.0,0.0,0
191,0,30.86,30.86,1,19.87,5,16.5,2192.0,0.12416558333333334,0.10369091666666663,0.07346449999999997,40.56597149999999,24.33957914,16.22638536,0
8862,1,29.64,29.64,1,211.42,3,13.164000000000001,1461.0,0.14800383333333333,0.0,0.0,44.26693045999999,0.0,0.0,0
0,0,17.34,17.34,1,149.63,5,19.8,2192.0,0.12440958333333332,0.10377083333333333,0.07418408333333333,40.6610038,24.39660092,16.264401879999994,0
0,0,26.04,26.04,1,101.17,3,10.392000000000001,1095.0,0.1491990909090909,0.0,0.0,44.26693017818181,0.0,0.0,0
69766,0,24.38,24.38,1,162.11,4,15.001,1461.0,0.12281558333333333,0.10250125,0.07353616666666668,40.6745798,24.404746920000004,16.269832879999996,1
516,0,155.58,155.58,1,97.11,3,10.39,1096.0,0.2373591666666667,0.0,0.0,54.38545035999999,0.0,0.0,0
1319,0,5.88,5.88,1,135.38,6,18.8,2557.0,0.12406833333333335,0.10373441666666663,0.07352883333333331,40.57954749999999,24.34772514,16.231816359999996,0
939,0,72.72,72.72,1,543.46,4,20.785,1473.0,0.16064674999999998,0.13372766666666666,0.09426175,41.06396960000001,24.83758424,16.72439041,0
0,0,16.92,16.92,1,36.0,6,10.39,2192.0,0.1498553333333333,0.0,0.0,44.35582036,0.0,0.0,0
275,0,41.84,41.84,1,95.71,4,26.4,1461.0,0.12319741666666666,0.10268724999999997,0.07336283333333334,40.728885,24.437330040000006,16.291554959999996,0
0,0,8.48,8.48,1,37.99,4,11.3,1827.0,0.14883574999999996,0.0,0.0,44.29656046,0.0,0.0,0
345010,0,22.31,22.31,9,12.26,6,16.5,2192.0,0.12547399999999995,0.10493341666666668,0.07552608333333334,40.63385149999999,24.38030914,16.25354035999999,0
0,0,39.03,39.03,2,714.81,3,43.648,1461.0,0.12462433333333335,0.10378733333333333,0.07317533333333331,40.6202754,24.372163213333334,16.248109519999996,0
316,0,-2.6,-2.6,1,262.03,7,9.9,2831.0,0.10782333333333334,0.09637008333333334,0.07157099999999998,58.93677702,36.34472364,8.334261599999998,0
243989,0,21.52,21.52,2,14.52,5,13.2,1827.0,0.16972516666666668,0.08787475,0.0,44.44470996,0.0,0.0,0
127181,1,13.1,13.1,2,349.1,6,10.392000000000001,2192.0,0.1472508333333333,0.0,0.0,44.34100546,0.0,0.0,0
0,1,34.68,34.68,1,91.32,6,13.856,2191.0,0.16931083333333333,0.08771858333333332,0.0,44.26693055999999,0.0,0.0,1
40641,0,46.42,46.42,1,161.9,5,28.6,1827.0,0.12629291666666662,0.10597858333333332,0.0770135,40.6745798,24.404746920000004,16.269832879999996,0
707,1,22.52,22.52,1,93.34,6,13.856,2192.0,0.17083566666666666,0.08915325000000003,0.0,44.35582046000001,0.0,0.0,0
469210,1,31.62,31.62,2,547.38,3,26.2,1096.0,0.12455424999999995,0.10424025000000002,0.07527483333333335,40.6745798,24.404746920000004,16.269832879999996,0
0,0,37.92,37.92,1,142.5,6,19.0,2192.0,0.12458541666666666,0.10412024999999997,0.07486016666666669,40.64742749999999,24.38845514,16.258971359999993,1
76,0,96.75,96.75,1,10.74,6,50.0,2557.0,0.12406833333333335,0.10373441666666663,0.07352883333333331,40.63510309999999,24.40328074,16.287371959999998,0
0,0,34.68,34.68,1,75.6,6,13.856,2191.0,0.16993800000000006,0.08834558333333332,0.0,44.26693055999999,0.0,0.0,0
8545,1,22.2,22.2,1,218.19,6,46.2,2557.0,0.12342450000000005,0.10335725,0.07317225,40.63385149999999,24.38030914,16.25354035999999,0
0,0,7.8,7.8,1,30.19,6,10.392000000000001,2557.0,0.14852499999999993,0.0,0.0,44.29656025999999,0.0,0.0,0
